model_id,field_offset,field_width,field_class,rows_tested,repeat_stability,whisper_group_signal,message_length_signal,local_control_signal,negative_control_stability,score,confidence,reason
fm03597,7,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,8,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,9,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,10,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,11,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,12,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,13,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03597,15,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,0,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,1,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,2,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,3,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,4,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,5,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,6,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,7,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,8,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,9,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,10,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,11,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,12,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,13,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03600,15,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.49,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,0,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,1,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,2,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,3,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,4,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,5,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,6,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,7,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,8,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,9,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,10,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,11,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,13,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,14,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03538,15,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,0,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,1,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,2,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,3,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,4,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,5,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,6,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,7,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,8,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,9,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,10,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,11,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,13,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,14,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03539,15,1,header_candidate,17,0.65,0.1,0.7,0.1,0.5,62.488,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03410,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03410,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03411,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03411,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03414,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03414,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03415,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03415,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.512,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03409,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03409,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03412,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03412,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03413,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03413,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03416,8,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03416,8,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.508,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03218,2,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.505,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03218,2,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.505,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03219,2,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.505,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03219,2,4,length_like,17,0.65,0.25,0.4,0.1,0.5,59.505,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03222,2,2,length_like,17,0.65,0.25,0.4,0.1,0.5,59.505,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
