model_id,header_size,length_field_offset,length_width,endianness,length_convention_set,fixed_adjustment_range,alignment_model,models_represented,stream_consumed_pct,invalid_spans,frames_parsed,median_frame_size,global_score,confidence,reason
fm01932,12,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1151,118,83.22,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01936,12,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1151,118,83.22,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01236,10,6,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1145,120,83.218,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01240,10,6,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1145,120,83.218,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01268,10,7,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1144,120,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01272,10,7,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9997,5,1144,120,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01346,11,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,3,1138,121,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01347,11,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1138,121,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01350,11,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,3,1138,121,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01351,11,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1138,121,83.217,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01314,11,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,3,1150,120,83.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01315,11,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1150,120,83.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01318,11,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,3,1150,120,83.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01319,11,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1150,120,83.213,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01569,11,8,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1152,120,83.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01573,11,8,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1152,120,83.21,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01570,11,8,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9998,7,1151,120,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01571,11,8,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,4,1151,120,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01574,11,8,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9998,7,1151,120,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01575,11,8,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,4,1151,120,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01609,11,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1138,121,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01613,11,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1138,121,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02299,13,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1135,122,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02300,13,11,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9999,1,1135,122,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02303,13,11,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1135,122,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02304,13,11,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9999,1,1135,122,83.206,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01474,11,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,5,1153,120,83.204,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01475,11,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,3,1153,120,83.204,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01478,11,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,5,1153,120,83.204,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01479,11,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,3,1153,120,83.204,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01345,11,1,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,1,1139,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01349,11,1,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,1,1139,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01610,11,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9998,8,1137,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01611,11,10,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,4,1137,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01614,11,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9998,8,1137,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01615,11,10,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9998,4,1137,121,83.203,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02179,13,7,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1135,122,83.202,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02180,13,7,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9999,1,1135,122,83.202,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02183,13,7,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_4,231,0.9999,2,1135,122,83.202,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm02184,13,7,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_8,231,0.9999,1,1135,122,83.202,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01473,11,5,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1154,120,83.201,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01477,11,5,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,1.0,1,1154,120,83.201,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01313,11,0,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,1,1151,120,83.2,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01317,11,0,1,big,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_1,231,0.9999,1,1151,120,83.2,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
fm01378,11,2,1,little,total|body|minus_header|adjusted|bytes|u16_units|includes_field,-16..16,continuous_step_2,231,0.9999,4,1135,121,83.199,medium,compact row represents complete convention/adjustment subgrid; scored against world S2C stream without writing bytes
